# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

256005 3 -2.13347 35.5464 48.1317
256021 3 0.206108 35.3378 48.5389
284035 4 -2.97474 35.149 47.5118
256018 3 0.188125 32.5627 48.1823
256002 3 0.188352 31.1707 48.0411
256020 3 -1.02917 34.7065 48.2844
256004 3 -1.0343 33.2834 48.2864
256001 3 -1.0593 30.4862 47.7864
284032 4 -3.20208 30.772 47.8363
284034 4 -3.17769 32.9475 48.7064
256003 3 -2.17861 32.538 48.3146
255990 3 -2.22561 31.2396 47.9354
256000 3 1.35374 29.1348 47.4628
255989 3 -1.04444 29.0761 47.7172
284031 4 -2.98142 28.5935 48.5506
256120 3 8.66706 34.4841 48.6595
256088 3 8.6672 33.1282 48.2715
256085 3 8.63505 30.4047 47.8158
256063 3 5.08746 35.2963 48.555
256040 3 2.62894 35.3386 48.47
256090 3 7.49187 35.1736 48.8287
256087 3 7.47696 32.4979 48.0732
256059 3 7.45783 31.1277 47.9506
256062 3 3.83283 34.6144 48.3678
256089 3 6.29441 34.5493 48.4196
256061 3 6.23592 33.1756 48.3553
256058 3 6.23252 30.4292 47.9198
256038 3 3.82492 33.2505 48.2412
256060 3 5.05475 32.4893 48.2902
256037 3 2.63989 32.5773 48.1416
256036 3 5.02804 31.1057 48.1437
256035 3 3.77408 30.4636 47.7983
256017 3 2.55389 31.2251 47.7171
256057 3 8.6571 29.0052 47.6582
256034 3 6.25438 29.0887 47.5815
256015 3 3.78858 29.1192 47.39
256237 3 15.972 34.3886 48.4956
256193 3 15.9168 33.0036 48.3826
256190 3 15.895 30.2757 47.7555
256121 3 9.88744 35.1162 48.8599
256195 3 14.7524 35.1193 48.6273
256156 3 12.3286 35.1455 48.6856
256192 3 14.7227 32.312 48.2909
256152 3 14.6977 30.9288 47.9978
256194 3 13.5079 34.469 48.5397
256155 3 11.0692 34.4616 48.5946
256154 3 13.5196 33.1057 48.407
256151 3 13.4805 30.2999 47.7726
256119 3 11.1272 33.0734 48.3021
256117 3 12.3148 31.0568 47.7808
256153 3 12.3126 32.4007 48.1571
256118 3 9.8977 32.4617 48.1403
256086 3 9.89057 31.0619 47.8893
256116 3 11.0592 30.3614 47.718
256150 3 15.8616 28.9154 47.427
256115 3 13.4808 28.946 47.3617
256084 3 11.036 28.951 47.6314
256390 3 23.2305 34.1813 48.6888
256334 3 23.1681 32.8801 48.2824
256331 3 23.1302 30.141 47.3869
