LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

844 1 -39.36 105.1008 15 0 0 0
954 1 -38.13 104.3907 15 0 0 0
955 1 -36.9 105.1008 15 0 0 0
956 1 -39.36 106.5211 15 0 0 0
957 1 -38.13 107.2313 15 0 0 0
959 1 -39.36 109.3617 15 0 0 0
1069 1 -35.67 104.3907 15 0 0 0
1070 1 -34.44 105.1008 15 0 0 0
1071 1 -36.9 106.5211 15 0 0 0
1072 1 -35.67 107.2313 15 0 0 0
1073 1 -38.13 108.6515 15 0 0 0
1074 1 -36.9 109.3617 15 0 0 0
1188 1 -33.21 104.3907 15 0 0 0
1190 1 -34.44 106.5211 15 0 0 0
1191 1 -33.21 107.2313 15 0 0 0
1192 1 -35.67 108.6515 15 0 0 0
1193 1 -34.44 109.3617 15 0 0 0
1315 1 -33.21 108.6515 15 0 0 0
1189 1 -31.98 105.1008 15 0 0 0
1311 1 -30.75 104.3907 15 0 0 0
1312 1 -29.52 105.1008 15 0 0 0
1313 1 -31.98 106.5211 15 0 0 0
1314 1 -30.75 107.2313 15 0 0 0
1316 1 -31.98 109.3617 15 0 0 0
1438 1 -28.29 104.3907 15 0 0 0
1439 1 -27.06 105.1008 15 0 0 0
1440 1 -29.52 106.5211 15 0 0 0
1441 1 -28.29 107.2313 15 0 0 0
1442 1 -30.75 108.6515 15 0 0 0
1443 1 -29.52 109.3617 15 0 0 0
1569 1 -25.83 104.3907 15 0 0 0
1571 1 -27.06 106.5211 15 0 0 0
1572 1 -25.83 107.2313 15 0 0 0
1573 1 -28.29 108.6515 15 0 0 0
1574 1 -27.06 109.3617 15 0 0 0
1708 1 -25.83 108.6515 15 0 0 0
1570 1 -24.6 105.1008 15 0 0 0
1704 1 -23.37 104.3907 15 0 0 0
1705 1 -22.14 105.1008 15 0 0 0
1706 1 -24.6 106.5211 15 0 0 0
1707 1 -23.37 107.2313 15 0 0 0
1709 1 -24.6 109.3617 15 0 0 0
1843 1 -20.91 104.3907 15 0 0 0
1844 1 -19.68 105.1008 15 0 0 0
1845 1 -22.14 106.5211 15 0 0 0
1846 1 -20.91 107.2313 15 0 0 0
1847 1 -23.37 108.6515 15 0 0 0
1848 1 -22.14 109.3617 15 0 0 0
1988 1 -19.68 106.5211 15 0 0 0
1990 1 -20.91 108.6515 15 0 0 0
1991 1 -19.68 109.3617 15 0 0 0
742 1 -46.74 110.782 15 0 0 0
744 1 -46.74 113.6225 15 0 0 0
853 1 -46.74 115.0428 15 0 0 0
743 1 -45.51 111.4921 15 0 0 0
849 1 -44.28 110.782 15 0 0 0
850 1 -43.05 111.4921 15 0 0 0
851 1 -45.51 112.9124 15 0 0 0
852 1 -44.28 113.6225 15 0 0 0
960 1 -41.82 110.782 15 0 0 0
961 1 -40.59 111.4921 15 0 0 0
962 1 -43.05 112.9124 15 0 0 0
963 1 -41.82 113.6225 15 0 0 0
964 1 -44.28 115.0428 15 0 0 0
1077 1 -40.59 112.9124 15 0 0 0
1079 1 -41.82 115.0428 15 0 0 0
1075 1 -39.36 110.782 15 0 0 0
